Chemical name,LogS exp (mol/L),SMILES,Unnamed: 3,Unnamed: 4,Unnamed: 5,dmw,MW,ORISET,REF,FOLD,Predicted HFE from extra trees (kcal/mol),weight (g),can SMILES
Phenazopyridine,-4.19,c1ccc(cc1)\N=N\c1c(nc(cc1)N)N,0,0,0,34,213.101,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 100 Compound Test Set,-10.78,213.101445352,Nc1ccc(/N=N/c2ccccc2)c(N)n1
Pindolol,-3.79,CC(C)NCC(O)COc1cccc2[nH]ccc12,0,0,0,35.1,248.152,DLS,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 100 Compound Test Set,-10.15,248.15247788,CC(C)NCC(O)COc1cccc2[nH]ccc12
Pravastatin,-4.86,C(=O)(OC1C2C(C=CC(C2CCC(O)CC(O)CC(=O)O)C)=CC(O)C1)C(CC)C,0,0,0,176.1,424.246,SC19-100,"Avdeef, ADMET & DMPK, 8, 29 (2020)",2019SC 100 Compound Test Set,-14.36,424.246103492,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21
Prednisolone_Methyl-,-3.62,C(=O)(C1(C2(C(C3C(C4(C(=CC(=O)C=C4)C(C3)C)C)C(O)C2)CC1)C)O)CO,0,0,0,-50,374.209,SC19-100,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 100 Compound Test Set,-12.77,374.20932406,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12
Primidone,-2.64,O=C1NCNC(=O)C1(c2ccccc2)CC,0,0,0,-156.1,218.106,DLS,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC 100 Compound Test Set,-11.01,218.105527688,CCC1(c2ccccc2)C(=O)NCNC1=O
Probenecid,-4.86,O=S(=O)(N(CCC)CCC)c1ccc(C(=O)O)cc1,0,0,0,67,285.103,SCTS,"Hopfinger et al., J. Chem. Inf. Model., 49, 1 (2009)",2019SC 100 Compound Test Set,-8.83,285.103479088,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
Promazine,-4.3,CN(C)CCCN1c2ccccc2Sc3c1cccc3,0,0,0,-0.7,284.427,HUG-tr,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC 100 Compound Test Set,-7.57,284.13471964,CN(C)CCCN1c2ccccc2Sc2ccccc21
Promethazine,-4.3,S2c1ccccc1N(c3c2cccc3)CC(N(C)C)C,0,1,0,0,284.427,HUG-tr,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC 100 Compound Test Set,-7.57,284.13471964,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
Repaglinide,-3.7,O=C(O)c1ccc(cc1OCC)CC(=O)N[C@H](c2ccccc2N3CCCCC3)CC(C)C,0,0,0,167.8,452.268,SC19-100,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 100 Compound Test Set,-11.26,452.267507632,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
Resveratrol_trans-,-3.75,c1cc(ccc1/C=C/c2cc(cc(c2)O)O)O,0,0,0,-224.2,228.079,SC19-100,"Avdeef, ADMET & DMPK, 8, 29 (2020)",2019SC 100 Compound Test Set,-11.4,228.078644244,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
Ritonavir,-5.16,CC(C)c4nc(CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)cs4,0,0,0,492.2,720.313,SC19-100,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 100 Compound Test Set,-12.04,720.312760636,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
Rofecoxib,-4.58,O=C2OCC(=C2\c1ccccc1)\c3ccc(cc3)S(=O)(=O)C,0,0,0,-406.3,314.061,SC19-100,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 100 Compound Test Set,-7.64,314.061279928,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
Secbutabarbital_(Butabarbital),-2.23,O=C1NC(=O)NC(=O)C1(CC)C(C)CC,0,0,0,-101.8,212.249,HUG-iv,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC 100 Compound Test Set,-10.85,212.116092372,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
Spironolactone,-4.17,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,0,0,0,204.3,416.582,HUG-iv,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC 100 Compound Test Set,-8.16,416.202130504,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12
Strychnine,-3.33,O=C7N2c1ccccc1[C@@]64[C@@H]2[C@@H]3[C@@H](OC/C=C5\[C@@H]3C[C@@H]6N(CC4)C5)C7,0,0,0,-82.4,334.168,DLS,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC 100 Compound Test Set,-8.28,334.168127944,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
Sulfasalazine,-6.14,C(=O)(O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(Nc1ccccn1)=O,0,0,0,63.9,398.068,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 100 Compound Test Set,-15.01,398.068490548,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
Sulfathiazole,-2.69,Nc1ccc(cc1)S(=O)(Nc1nccs1)=O,0,0,0,-143.1,255.014,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 100 Compound Test Set,-11.01,255.013618528,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
Sulfisomidine,-2.3,Cc1cc(nc(n1)C)NS(=O)(=O)c2ccc(cc2)N,0,0,0,23.1,278.084,SC19-100,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 100 Compound Test Set,-13.22,278.083746688,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1
Sulfisoxazole,-3.5,O=S(=O)(c1ccc(cc1)N)Nc2c(c(no2)C)C,0,0,0,-11,267.068,SC19-100,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 100 Compound Test Set,-10.82,267.067762276,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
Sulindac,-4.5,O=S(c1ccc(cc1)\C=C3/c2ccc(F)cc2\C(=C3C)CC(=O)O)C,0,0,0,89,356.088,DLS,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 100 Compound Test Set,-10.25,356.088243624,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1
Tetracaine,-3.01,C(c1ccc(cc1)NCCCC)(=O)OCCN(C)C,0,0,0,-91.9,264.184,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 100 Compound Test Set,-8.85,264.183778008,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
Tetracycline,-2.93,OC1=C(C(C2=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]3N(C)C)=O)(O)[C@@]3([H])C[C@]2([H])[C@@]4(O)C)=O)C4=CC=C1,0,0,0,180,444.153,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 100 Compound Test Set,-15.93,444.153265728,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
Thiacetazone,-3.5,C1=C(C=CC(=C1)NC(=O)C)/C=N/NC(=S)N,0,0,0,-208.1,236.073,SC19-100,"Avdeef, ADMET & DMPK, 8, 29 (2020)",2019SC 100 Compound Test Set,-10.78,236.073182004,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1
Triamcinolone,-3.69,CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,0,0,0,158.4,394.439,HUG-tr,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC 100 Compound Test Set,-15.27,394.179166804,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F
Triamterene,-3.95,Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,0,0,0,-141.2,253.269,HUG-ts,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC 100 Compound Test Set,-12.32,253.107593352,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
Warfarin,-4.78,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0,0,0,54.8,308.105,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 100 Compound Test Set,-11.24,308.104858992,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
Xanthine,-3.61,N1C(C2=C(NC1=O)N=C[NH]2)=O,0,0,0,-156.1,152.033,SC19-100,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 100 Compound Test Set,-15.9,152.033425368,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
Amantadine,-1.85,C1C2CC3CC(CC1C3)(N)C2,0,0,0,-0.9,151.136,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 32 Compound Test Set,-5.13,151.136099544,NC12CC3CC(CC(C3)C1)C2
Amiodarone,-8.17,C(=O)(c1cc(c(c(I)c1)OCCN(CC)CC)I)c1c(oc2c1cccc2)CCCC,0,0,0,493.9,645.024,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 32 Compound Test Set,-7.94,645.023689788,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
Amodiaquine,-5.79,c1(c(CN(CC)CC)cc(cc1)Nc1ccnc2c1ccc(c2)Cl)O,0,0,0,-289.9,355.145,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 32 Compound Test Set,-9.72,355.145140004,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
Bisoprolol,-7.77,CC(C)NCC(COc1ccc(cc1)COCCOC(C)C)O,0,0,0,-29.9,325.225,SC19-32,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 32 Compound Test Set,-10.58,325.225308472,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
Bromocriptine,-5.5,[C@@]56(N(C([C@@](NC([C@@H]4C=C3C1=CC=CC2=C1C(=C(Br)[NH]2)C[C@H]3N(C4)C)=O)(C(C)C)O5)=O)[C@H](C(=O)N7[C@H]6CCC7)CC(C)C)O,0,0,0,328,653.221,SC19-32,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 32 Compound Test Set,-12.2,653.22128148,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
Buprenorphine,-4.37,O[C@]([C@@H]1([C@]2([C@H]3([C@]45([C@@]([C@H]([N@@](CC4)(CC4CC4))(Cc4c5c(O3)c(O)cc4))(C1)(CC2))))(OC)))(C(C)(C)C)(C),0,0,0,-185.6,467.65,HUG-iv,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC 32 Compound Test Set,-11.09,467.303558792,CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
Chlorprothixene,-6.75,Clc2cc1C(\c3c(Sc1cc2)cccc3)=C/CCN(C)C,0,0,0,-152.6,315.085,DLS,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 32 Compound Test Set,-7.34,315.084848256,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
Clofazimine,-5.8,C1=CC=CC3=C1N(C2=CC(=NC(C)C)C(=CC2=N3)NC4=CC=C(Cl)C=C4)C5=CC=C(Cl)C=C5,0,0,0,158.3,473.407,HUG-ts,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC 32 Compound Test Set,-9.72,472.122152064,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
Curcumin,-5.36,Oc1ccc(cc1OC)/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2,0,0,0,-105.3,368.126,SC19-32,"Avdeef, ADMET & DMPK, 8, 29 (2020)",2019SC 32 Compound Test Set,-11.83,368.12598836,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
Danazol,-5.51,CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,0,0,0,-30.7,337.463,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",2019SC 32 Compound Test Set,-8.69,337.204179104,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C
Didanosine,-0.94,O=C1c2c(N=CN1)[n@@](cn2)([C@@H]1(O[C@H](CO)(CC1))),0,0,0,-101.2,236.231,HUG-tr,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC 32 Compound Test Set,-13.27,236.090940244,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1
Diflunisal,-5.94,O=C(O)c1cc(ccc1O)c2ccc(F)cc2F,0,0,0,13.8,250.044,SCTS,"Hopfinger et al., J. Chem. Inf. Model., 49, 1 (2009)",2019SC 32 Compound Test Set,-10.53,250.044150556,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
Diphenhydramine,-2.95,CN(C)CCOC(c1ccccc1)c1ccccc1,0,0,0,5.1,255.162,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 32 Compound Test Set,-9.34,255.162314292,CN(C)CCOC(c1ccccc1)c1ccccc1
Etoxadrol,-2.6,CC[C@@]1(OC[C@@H](O1)[C@@H]2CCCCN2)c3ccccc3,0,0,0,6,261.173,SC19-32,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 32 Compound Test Set,-7.27,261.172878976,CC[C@]1(c2ccccc2)OC[C@H]([C@@H]2CCCCN2)O1
Ezetimibe,-4.94,O[C@@H](CC[C@@H]1([C@H](N(C1=O)c1ccc(F)cc1)(c1ccc(O)cc1)))(c1ccc(F)cc1),0,0,0,148,409.149,SC19-32,"Avdeef, ADMET & DMPK, 8, 29 (2020)",2019SC 32 Compound Test Set,-11.56,409.148949972,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1
Fentiazac,-4.02,c1ccc(cc1)c2nc(c(s2)CC(=O)O)c3ccc(cc3)Cl,0,0,0,-80.1,329.028,SC19-32,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 32 Compound Test Set,-9.92,329.027727304,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
Iopanoic_Acid,-5.48,C1=C(C(=C(C(=C1I)CC(C(O)=O)CC)I)N)I,0,0,0,241.8,570.8,SC19-32,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC 32 Compound Test Set,-8.61,570.800222624,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O
Itraconazole,-8.98,[C@]6(C1=C(C=C(Cl)C=C1)Cl)(O[C@@H](COC2=CC=C(C=C2)N5CCN(C3=CC=C(C=C3)N4C(N(C(CC)C)N=C4)=O)CC5)CO6)C[N]7C=NC=N7,0,0,0,133.4,704.239,SC19-32,"Avdeef, ADMET & DMPK, 8, 29 (2020)",2019SC 32 Compound Test Set,-9.87,704.239307056,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
Miconazole,-5.07,Clc1cc(Cl)ccc1C(Cn2ccnc2)OCc3ccc(Cl)cc3Cl,0,0,0,-290.3,413.986,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 32 Compound Test Set,-7.68,413.986023788,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
Mifepristone,-5.9,O=C5\C=C4/C(=C3/[C@@H](c1ccc(N(C)C)cc1)C[C@]2([C@@H](CC[C@]2(C#CC)O)[C@@H]3CC4)C)CC5,0,0,0,15.3,429.267,DLS,"Bergstrom et al., Eur J Pharm Sci, 22:387 (2004)",2019SC 32 Compound Test Set,-9.2,429.26677936,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
Omeprazole,-3.42,Cc1cnc(c(c1OC)C)CS(=O)c2[nH]c3ccc(cc3n2)OC,0,0,0,-83.8,345.423,HUG-ts,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC 32 Compound Test Set,-11.78,345.114712468,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1
Pioglitazone,-6.2,CCc1ccc(nc1)CCOc2ccc(cc2)CC3C(=O)NC(=O)S3,0,0,0,10.7,356.119,SC19-32,"Avdeef, ADMET & DMPK, 8, 29 (2020)",2019SC 32 Compound Test Set,-12.16,356.1194635,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
Procaine,-1.72,Nc1ccc(C(OCCN(CC)CC)=O)cc1,0,0,0,-120,236.152,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 32 Compound Test Set,-9.43,236.15247788,CCN(CC)CCOC(=O)c1ccc(N)cc1
Quinine,-2.79,O(c4cc1c(nccc1[C@@H](O)[C@H]2N3CC[C@@H](C2)[C@@H](/C=C)C3)cc4)C,0,0,0,88,324.184,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC 32 Compound Test Set,-9.87,324.183778008,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
Raloxifene,-6.82,C(=O)(c1c(-c2ccc(O)cc2)sc3c1ccc(O)c3)c4ccc(OCCN5CCCCC5)cc4,0,0,0,149,473.166,SC19-32,"Avdeef, ADMET & DMPK, 8, 29 (2020)",2019SC 32 Compound Test Set,-11.85,473.166079344,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
Rifabutin,-3.65,C(=O)(OC1C(C(OC)C=COC2(C(=O)c3c4c(C(=O)C(=C5C4=NC6(N5)CCN(CC(C)C)CC6)NC(=O)C(=CC=CC(C(O)C(C(O)C1C)C)C)C)c(c(c3O2)C)O)C)C)C,0,0,0,373.3,846.442,SC19-32,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 32 Compound Test Set,-13.94,846.441508804,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O
Saquinavir,-4.27,O=C(N)C[C@H](NC(=O)c1nc2c(cc1)cccc2)C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN5[C@H](C(=O)NC(C)(C)C)C[C@@H]4CCCC[C@@H]4C5,0,0,0,-176.1,670.384,SC19-32,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 32 Compound Test Set,-12.76,670.3842687,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
Sulfadimethoxine,-3.83,COc1cc(nc(n1)OC)NS(=O)(=O)c2ccc(cc2)N,0,0,0,-360.3,310.074,SC19-32,"Yalkowsky, He & Jain (CRC, 2010)",2019SC 32 Compound Test Set,-14.08,310.073575928,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
Tamoxifen,-8.49,C1=CC(=CC=C1\C(=C(C2=CC=CC=C2)\CC)C3=CC=CC=C3)OCCN(C)C,0,0,0,61.2,371.225,SC19-32,"Wassvik et al., Eur. J. Pharm. Sci. 29, 294 (2006)",2019SC 32 Compound Test Set,-8.04,371.224914548,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
Telmisartan,-6.73,CCCc1nc2c(cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C)C,0,0,0,143,514.237,SC19-32,"Avdeef, ADMET & DMPK, 8, 29 (2020)",2019SC 32 Compound Test Set,-11.3,514.2368762,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
Terfenadine,-7.74,OC(C1=CC=CC=C1)(C2=CC=CC=C2)C3CCN(CCCC(O)C4=CC=C(C(C)(C)C)C=C4)CC3,0,0,0,-42.9,471.314,SCTS,"Hopfinger et al., J. Chem. Inf. Model., 49, 1 (2009)",2019SC 32 Compound Test Set,-9.37,471.313729552,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
Thiabendazole,-3.48,C12=CC=CC=C1NC(C3=CSC=N3)=N2,0,0,0,-270.3,201.036,SCTS,"Hopfinger et al., J. Chem. Inf. Model., 49, 1 (2009)",2019SC 32 Compound Test Set,-9.36,201.036068224,c1ccc2[nH]c(-c3cscn3)nc2c1
acyclovir,-2.27,O=C2/N=C(\Nc1n(cnc12)COCCO)N,0,0,0,24.2,225.208,BER,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC JBOM Internal Validation Set,-14,225.086189212,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
Adenosine,-1.73,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,0,0,0,41.9,267.097,DLS,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC JBOM Internal Validation Set,-17.46,267.096753896,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
alprenolol,-2.63,CC(C)NCC(O)COc1ccccc1CC=C,0,0,0,-17.9,249.173,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC JBOM Internal Validation Set,-8.92,249.172878976,C=CCc1ccccc1OCC(O)CNC(C)C
alprostadil,-3.67,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,0,0,0,105.3,354.481,BER,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC JBOM Internal Validation Set,-12.42,354.240624188,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
Astemizole,-7.18,Fc1ccc(cc1)Cn2c5ccccc5nc2NC4CCN(CCc3ccc(OC)cc3)CC4,0,0,0,104.1,458.571,WAS,"Wassvik et al., Eur. J. Pharm. Sci. 29, 294 (2006)",2019SC JBOM Internal Validation Set,-9.67,458.248189832,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
Atropine,-2,CN3[C@H]1CC[C@@H]3C[C@@H](C1)OC(=O)C(CO)c2ccccc2,0,0,0,-169.4,289.168,DLS,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC JBOM Internal Validation Set,-10.24,289.167793596,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
Benzamide,-0.95,c1ccc(cc1)C(=O)N,0,0,0,-168.1,121.053,DLS,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC JBOM Internal Validation Set,-9.05,121.052763844,NC(=O)c1ccccc1
Codeine,-1.52,CN1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)OC,0,0,0,178.1,299.152,DLS,"Ran Y & Yalkowsky SH, J Chem Inf Comput Sci, 41:354 (2001)",2019SC JBOM Internal Validation Set,-8.84,299.152143532,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314
Cytosine,-1.16,c1cnc(=O)[nH]c1N,0,0,0,-187.1,112.051,DLS,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC JBOM Internal Validation Set,-14.81,111.04326178,Nc1ccnc(=O)[nH]1
Diethylstilbestrol,-4.43,Oc2ccc(/C(=C(/c1ccc(O)cc1)CC)CC)cc2,0,0,0,156.1,268.146,SCTS,"Hopfinger et al., J. Chem. Inf. Model., 49, 1 (2009)",2019SC JBOM Internal Validation Set,-8.78,268.14632988,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
enrofloxacin,-3.18,CCN1CCN(CC1)c1c(cc2c(n(cc(C(=O)O)c2=O)C2CC2)c1)F,0,0,0,91,359.165,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC JBOM Internal Validation Set,-11.08,359.164519784,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
ethinylestradiol,-3.95,Oc1cc4c(cc1)[C@H]3CC[C@]2([C@@H](CC[C@]2(C#C)O)[C@@H]3CC4)C,0,0,0,-62.8,296.403,BER,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC JBOM Internal Validation Set,-8.51,296.177630008,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
hexobarbital,-2.67,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,0,0,0,-60.3,236.116,SCTR,"Llinas et al., J. Chem. Inf. Model. 48, 1289 (2008)",2019SC JBOM Internal Validation Set,-10.13,236.116092372,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O
Khellin,-3.02,O=C/1c3c(O\C(=C\1)C)c(OC)c2occc2c3OC,0,0,0,24,260.068,DLS,"Rytting et al., AAPS J, 7:E78 (2005)",2019SC JBOM Internal Validation Set,-9.07,260.068473484,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
Lidocaine,-1.87,O=C(Nc1c(cccc1C)C)CN(CC)CC,0,0,0,-25.9,234.173,SCTS,"Hopfinger et al., J. Chem. Inf. Model., 49, 1 (2009)",2019SC JBOM Internal Validation Set,-8.52,234.173213324,CCN(CC)CC(=O)Nc1c(C)cccc1C
methotrexate,-4.1,O=C([C@H](CCC(O)=O)NC(C1=CC=C(N(CC2=CN=C(N=C(N)N=C3N)C3=N2)C)C=C1)=O)O,0,0,0,220.3,454.44,BER,"Bergstrom et al., J. Chem. Inf. Comput. Sci., 44, 1477 (2004)",2019SC JBOM Internal Validation Set,-15.14,454.171315804,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
